ID,ID salarié,Date de début de l'activité,Message Slack
1272,22426,2026-04-26 19:12:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 169 min ! 💪 (""Entraînement terminé."")"
1273,22426,2026-04-27 19:53:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 233 min ! 💪 (""Très bonnes sensations."")"
1274,22426,2026-04-30 09:07:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 235 min ! 💪 (""Bonne séance."")"
1275,22426,2026-05-02 09:53:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 114 min ! 💪
1276,22426,2026-05-03 08:48:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 166 min ! 💪 (""Bonne séance."")"
1277,22426,2026-05-04 18:23:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 201 min ! 💪 (""Bonne séance."")"
1278,22426,2026-05-05 12:15:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 208 min ! 💪
1279,22426,2026-05-07 08:06:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 221 min ! 💪 (""Très bonnes sensations."")"
1280,22426,2026-05-09 19:10:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 64 min ! 💪 (""Très bonnes sensations."")"
1281,22426,2026-05-10 07:45:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 226 min ! 💪 (""Entraînement terminé."")"
1282,22426,2026-05-11 12:44:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 181 min ! 💪 (""Bonne séance."")"
1283,22426,2026-05-16 08:09:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 223 min ! 💪 (""Entraînement terminé."")"
1284,22426,2026-05-18 18:02:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 212 min ! 💪 (""Bonne séance."")"
1285,22426,2026-05-19 18:31:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 216 min ! 💪
1286,22426,2026-05-20 18:52:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 137 min ! 💪 (""Entraînement terminé."")"
1287,22426,2026-05-21 12:00:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 202 min ! 💪 (""Bonne séance."")"
1288,22426,2026-05-23 08:07:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 195 min ! 💪
1289,22426,2026-05-25 19:40:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 228 min ! 💪 (""Bonne séance."")"
1290,22426,2026-05-26 09:03:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 109 min ! 💪
1291,22426,2026-05-27 19:09:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 235 min ! 💪 (""Très bonnes sensations."")"
1292,22426,2026-05-28 12:11:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 100 min ! 💪
1293,22426,2026-05-29 07:41:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 153 min ! 💪 (""Entraînement terminé."")"
1294,22426,2026-06-02 17:51:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 176 min ! 💪
1295,22426,2026-06-03 07:47:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 73 min ! 💪 (""Bonne séance."")"
1296,22426,2026-06-05 08:50:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 67 min ! 💪 (""Très bonnes sensations."")"
1297,22426,2026-06-07 17:20:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 167 min ! 💪 (""Bonne séance."")"
1298,22426,2026-06-08 18:43:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 143 min ! 💪 (""Bonne séance."")"
1299,22426,2026-06-09 19:07:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 143 min ! 💪 (""Bonne séance."")"
1300,22426,2026-06-10 07:15:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 165 min ! 💪 (""Bonne séance."")"
1301,22426,2026-06-13 12:57:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 116 min ! 💪
1302,22426,2026-06-14 08:13:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 216 min ! 💪 (""Très bonnes sensations."")"
1303,22426,2026-06-17 08:24:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 155 min ! 💪 (""Bonne séance."")"
1304,22426,2026-06-18 12:46:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 109 min ! 💪 (""Entraînement terminé."")"
1305,22426,2026-06-19 09:12:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 145 min ! 💪 (""Bonne séance."")"
1306,22426,2026-06-21 09:08:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 88 min ! 💪 (""Très bonnes sensations."")"
1307,22426,2026-06-25 12:26:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 103 min ! 💪 (""Entraînement terminé."")"
1308,22426,2026-06-26 08:56:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 135 min ! 💪 (""Bonne séance."")"
1309,22426,2026-06-28 12:54:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 193 min ! 💪 (""Très bonnes sensations."")"
1310,22426,2026-06-29 19:13:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 211 min ! 💪 (""Très bonnes sensations."")"
1311,22426,2026-07-02 19:29:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 131 min ! 💪
1312,22426,2026-07-03 18:27:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 123 min ! 💪 (""Bonne séance."")"
1313,22426,2026-07-04 09:27:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 208 min ! 💪 (""Bonne séance."")"
1314,22426,2026-07-05 07:30:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 189 min ! 💪
1315,22426,2026-07-06 12:33:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 160 min ! 💪 (""Très bonnes sensations."")"
1316,22426,2026-07-08 19:51:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 238 min ! 💪
1317,22426,2026-07-09 12:31:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 121 min ! 💪
1318,22426,2026-07-10 17:48:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 63 min ! 💪 (""Très bonnes sensations."")"
1319,22426,2026-07-13 08:41:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 83 min ! 💪
1320,22426,2026-07-14 12:42:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 138 min ! 💪 (""Bonne séance."")"
1321,22426,2026-07-17 18:29:00,Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 206 min ! 💪
1322,22426,2026-07-19 19:45:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 163 min ! 💪 (""Bonne séance."")"
1323,22426,2026-07-20 19:55:00,"Bravo Gabriel Poirier ! Tu viens de terminer une activité de Voile de 154 min ! 💪 (""Très bonnes sensations."")"
1324,44472,2025-07-26 18:04:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 84 min ! 💪 (""Entraînement terminé."")"
1325,44472,2025-07-27 19:17:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 104 min ! 💪 (""Bonne séance."")"
1326,44472,2025-07-29 19:43:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 65 min ! 💪 (""Entraînement terminé."")"
1327,44472,2025-07-30 18:59:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 63 min ! 💪 (""Entraînement terminé."")"
1328,44472,2025-08-03 12:23:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 89 min ! 💪
1329,44472,2025-08-11 18:35:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 105 min ! 💪
1330,44472,2025-08-12 17:45:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 109 min ! 💪 (""Bonne séance."")"
1331,44472,2025-08-19 08:34:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 67 min ! 💪 (""Très bonnes sensations."")"
1332,44472,2025-08-25 19:47:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 108 min ! 💪 (""Bonne séance."")"
1333,44472,2025-08-28 09:22:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 77 min ! 💪 (""Très bonnes sensations."")"
1334,44472,2025-08-30 09:03:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 64 min ! 💪 (""Entraînement terminé."")"
1335,44472,2025-09-03 17:33:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 67 min ! 💪 (""Très bonnes sensations."")"
1336,44472,2025-09-06 18:34:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 103 min ! 💪 (""Entraînement terminé."")"
1337,44472,2025-09-09 19:43:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 104 min ! 💪
1338,44472,2025-09-11 08:57:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 89 min ! 💪
1339,44472,2025-09-17 08:18:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 64 min ! 💪
1340,44472,2025-09-23 07:44:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 69 min ! 💪 (""Très bonnes sensations."")"
1341,44472,2025-10-04 08:33:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 100 min ! 💪
1342,44472,2025-10-08 17:59:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 68 min ! 💪 (""Très bonnes sensations."")"
1343,44472,2025-10-10 09:26:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 88 min ! 💪
1344,44472,2025-10-12 07:55:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 74 min ! 💪 (""Entraînement terminé."")"
1345,44472,2025-10-13 12:37:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 81 min ! 💪 (""Entraînement terminé."")"
1346,44472,2025-10-23 18:33:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 95 min ! 💪 (""Très bonnes sensations."")"
1347,44472,2025-10-24 12:19:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 96 min ! 💪 (""Bonne séance."")"
1348,44472,2025-10-27 08:30:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 83 min ! 💪 (""Entraînement terminé."")"
1349,44472,2025-10-28 19:54:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 63 min ! 💪 (""Bonne séance."")"
1350,44472,2025-11-04 08:39:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 70 min ! 💪 (""Entraînement terminé."")"
1351,44472,2025-11-05 08:11:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 105 min ! 💪 (""Bonne séance."")"
1352,44472,2025-11-10 07:02:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 80 min ! 💪 (""Bonne séance."")"
1353,44472,2025-11-18 08:13:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 95 min ! 💪
1354,44472,2025-11-22 18:20:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 82 min ! 💪 (""Bonne séance."")"
1355,44472,2025-11-26 08:34:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 79 min ! 💪
1356,44472,2025-11-27 07:25:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 91 min ! 💪 (""Bonne séance."")"
1357,44472,2025-12-01 07:47:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 94 min ! 💪 (""Entraînement terminé."")"
1358,44472,2025-12-02 18:45:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 78 min ! 💪 (""Très bonnes sensations."")"
1359,44472,2025-12-11 18:09:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 96 min ! 💪 (""Très bonnes sensations."")"
1360,44472,2025-12-13 09:44:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 67 min ! 💪 (""Très bonnes sensations."")"
1361,44472,2025-12-15 18:35:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 67 min ! 💪 (""Entraînement terminé."")"
1362,44472,2025-12-24 17:53:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 74 min ! 💪 (""Très bonnes sensations."")"
1363,44472,2025-12-28 07:38:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 101 min ! 💪 (""Bonne séance."")"
1364,44472,2025-12-30 17:33:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 74 min ! 💪 (""Entraînement terminé."")"
1365,44472,2026-01-04 07:34:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 88 min ! 💪
1366,44472,2026-01-12 09:38:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 98 min ! 💪
1367,44472,2026-01-14 18:23:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 85 min ! 💪 (""Bonne séance."")"
1368,44472,2026-01-17 18:54:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 87 min ! 💪 (""Entraînement terminé."")"
1369,44472,2026-01-18 09:22:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 82 min ! 💪 (""Entraînement terminé."")"
1370,44472,2026-01-20 12:55:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 95 min ! 💪
1371,44472,2026-01-30 12:47:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 86 min ! 💪 (""Très bonnes sensations."")"
1372,44472,2026-02-02 12:46:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 86 min ! 💪 (""Bonne séance."")"
1373,44472,2026-02-06 19:37:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 98 min ! 💪
1374,44472,2026-02-09 09:30:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 93 min ! 💪 (""Entraînement terminé."")"
1375,44472,2026-02-19 19:24:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 65 min ! 💪
1376,44472,2026-02-24 12:11:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 95 min ! 💪 (""Très bonnes sensations."")"
1377,44472,2026-02-27 18:36:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 108 min ! 💪 (""Bonne séance."")"
1378,44472,2026-03-02 19:24:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 78 min ! 💪 (""Très bonnes sensations."")"
1379,44472,2026-03-14 19:19:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 97 min ! 💪 (""Entraînement terminé."")"
1380,44472,2026-03-19 12:14:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 61 min ! 💪
1381,44472,2026-03-20 08:16:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 79 min ! 💪 (""Très bonnes sensations."")"
1382,44472,2026-03-27 18:57:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 78 min ! 💪 (""Très bonnes sensations."")"
1383,44472,2026-04-01 18:41:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 75 min ! 💪
1384,44472,2026-04-11 09:31:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 64 min ! 💪 (""Entraînement terminé."")"
1385,44472,2026-04-15 19:16:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 100 min ! 💪 (""Très bonnes sensations."")"
1386,44472,2026-04-16 18:52:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 67 min ! 💪 (""Entraînement terminé."")"
1387,44472,2026-04-18 17:46:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 96 min ! 💪
1388,44472,2026-04-20 07:09:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 80 min ! 💪 (""Très bonnes sensations."")"
1389,44472,2026-04-23 18:08:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 82 min ! 💪 (""Bonne séance."")"
1390,44472,2026-04-28 09:26:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 100 min ! 💪 (""Entraînement terminé."")"
1391,44472,2026-05-05 09:33:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 100 min ! 💪
1392,44472,2026-05-11 19:06:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 98 min ! 💪 (""Bonne séance."")"
1393,44472,2026-05-15 17:20:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 80 min ! 💪 (""Entraînement terminé."")"
1394,44472,2026-05-16 09:43:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 104 min ! 💪 (""Entraînement terminé."")"
1395,44472,2026-05-21 17:22:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 69 min ! 💪
1396,44472,2026-05-28 09:23:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 109 min ! 💪 (""Très bonnes sensations."")"
1397,44472,2026-06-01 07:13:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 69 min ! 💪 (""Bonne séance."")"
1398,44472,2026-06-02 19:12:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 110 min ! 💪
1399,44472,2026-06-07 07:52:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 68 min ! 💪
1400,44472,2026-06-10 12:22:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 79 min ! 💪 (""Entraînement terminé."")"
1401,44472,2026-06-20 12:56:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 98 min ! 💪 (""Entraînement terminé."")"
1402,44472,2026-06-26 09:01:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 107 min ! 💪
1403,44472,2026-06-29 19:44:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 69 min ! 💪 (""Bonne séance."")"
1404,44472,2026-07-06 08:05:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 87 min ! 💪
1405,44472,2026-07-11 07:01:00,"Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 109 min ! 💪 (""Très bonnes sensations."")"
1406,44472,2026-07-12 07:02:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 110 min ! 💪
1407,44472,2026-07-13 12:07:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 76 min ! 💪
1408,44472,2026-07-20 18:00:00,Bravo Maurice Lemaire ! Tu viens de terminer une activité de Football de 108 min ! 💪
1409,97309,2025-07-21 08:42:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 89 min ! 💪
1410,97309,2025-07-24 07:09:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 80 min ! 💪 (""Entraînement terminé."")"
1411,97309,2025-07-26 09:10:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 109 min ! 💪 (""Bonne séance."")"
1412,97309,2025-07-27 19:37:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 46 min ! 💪 (""Bonne séance."")"
1413,97309,2025-07-31 18:12:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 81 min ! 💪 (""Bonne séance."")"
1414,97309,2025-08-01 19:34:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 45 min ! 💪
1415,97309,2025-08-07 19:45:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 105 min ! 💪 (""Entraînement terminé."")"
1416,97309,2025-08-11 18:06:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 68 min ! 💪 (""Entraînement terminé."")"
1417,97309,2025-08-13 12:27:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 72 min ! 💪 (""Bonne séance."")"
1418,97309,2025-08-14 12:07:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 85 min ! 💪
1419,97309,2025-08-17 08:31:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 91 min ! 💪 (""Entraînement terminé."")"
1420,97309,2025-08-21 17:46:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 50 min ! 💪
1421,97309,2025-08-24 12:18:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 103 min ! 💪 (""Entraînement terminé."")"
1422,97309,2025-08-27 18:53:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 101 min ! 💪 (""Bonne séance."")"
1423,97309,2025-09-02 08:54:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 53 min ! 💪 (""Très bonnes sensations."")"
1424,97309,2025-09-03 18:23:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 67 min ! 💪
1425,97309,2025-09-06 18:31:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 58 min ! 💪 (""Très bonnes sensations."")"
1426,97309,2025-09-11 18:05:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 60 min ! 💪 (""Bonne séance."")"
1427,97309,2025-09-12 12:25:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 120 min ! 💪
1428,97309,2025-09-14 08:21:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 70 min ! 💪 (""Très bonnes sensations."")"
1429,97309,2025-09-15 07:14:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 99 min ! 💪 (""Très bonnes sensations."")"
1430,97309,2025-09-16 09:48:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 119 min ! 💪 (""Entraînement terminé."")"
1431,97309,2025-09-23 18:38:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 96 min ! 💪 (""Très bonnes sensations."")"
1432,97309,2025-09-24 17:17:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 63 min ! 💪 (""Très bonnes sensations."")"
1433,97309,2025-09-27 07:07:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 77 min ! 💪 (""Très bonnes sensations."")"
1434,97309,2025-09-29 08:01:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 57 min ! 💪
1435,97309,2025-10-03 19:04:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 108 min ! 💪
1436,97309,2025-10-08 17:43:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 86 min ! 💪 (""Bonne séance."")"
1437,97309,2025-10-16 07:48:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 54 min ! 💪 (""Très bonnes sensations."")"
1438,97309,2025-10-18 19:29:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 70 min ! 💪 (""Entraînement terminé."")"
1439,97309,2025-10-22 09:34:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 88 min ! 💪
1440,97309,2025-10-23 19:02:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 100 min ! 💪
1441,97309,2025-10-25 12:28:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 85 min ! 💪 (""Très bonnes sensations."")"
1442,97309,2025-10-26 07:11:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 116 min ! 💪 (""Entraînement terminé."")"
1443,97309,2025-10-29 18:10:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 107 min ! 💪 (""Très bonnes sensations."")"
1444,97309,2025-11-04 18:24:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 107 min ! 💪
1445,97309,2025-11-12 18:34:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 118 min ! 💪 (""Très bonnes sensations."")"
1446,97309,2025-11-13 12:35:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 65 min ! 💪
1447,97309,2025-11-14 12:16:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 108 min ! 💪 (""Très bonnes sensations."")"
1448,97309,2025-11-18 09:03:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 48 min ! 💪
1449,97309,2025-11-21 08:53:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 91 min ! 💪 (""Entraînement terminé."")"
1450,97309,2025-11-22 19:47:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 119 min ! 💪
1451,97309,2025-11-23 12:22:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 90 min ! 💪 (""Très bonnes sensations."")"
1452,97309,2025-11-25 09:03:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 76 min ! 💪 (""Bonne séance."")"
1453,97309,2025-11-26 08:41:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 84 min ! 💪
1454,97309,2025-11-30 09:10:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 47 min ! 💪 (""Entraînement terminé."")"
1455,97309,2025-12-02 07:29:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 99 min ! 💪 (""Très bonnes sensations."")"
1456,97309,2025-12-06 09:01:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 105 min ! 💪
1457,97309,2025-12-10 12:20:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 118 min ! 💪
1458,97309,2025-12-11 19:31:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 57 min ! 💪 (""Bonne séance."")"
1459,97309,2025-12-17 19:48:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 88 min ! 💪 (""Bonne séance."")"
1460,97309,2025-12-18 17:19:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 91 min ! 💪 (""Très bonnes sensations."")"
1461,97309,2025-12-24 18:54:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 54 min ! 💪 (""Bonne séance."")"
1462,97309,2025-12-28 09:36:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 96 min ! 💪 (""Bonne séance."")"
1463,97309,2025-12-30 17:47:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 56 min ! 💪
1464,97309,2026-01-04 17:51:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 112 min ! 💪 (""Très bonnes sensations."")"
1465,97309,2026-01-06 12:13:00,Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 89 min ! 💪
1466,97309,2026-01-10 18:52:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 83 min ! 💪 (""Entraînement terminé."")"
1467,97309,2026-01-15 09:12:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 98 min ! 💪 (""Très bonnes sensations."")"
1468,97309,2026-01-16 09:39:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 110 min ! 💪 (""Très bonnes sensations."")"
1469,97309,2026-01-19 07:40:00,"Bravo Charles Roussel ! Tu viens de terminer une activité de Tennis de 111 min ! 💪 (""Bonne séance."")"
